PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32586293","A blended intervention to promote physical activity, health and work productivity among office employees using intervention mapping: a study protocol for a cluster-randomized controlled trial","Sun Y, Wang A, Yu S, Hagger MS, Chen X, Fong SSM, Zhang C, Huang WY, Baker JS, Dutheil F, Gao Y.","BMC Public Health. 2020 Jun 25;20(1):994. doi: 10.1186/s12889-020-09128-z.","Sun Y","BMC Public Health","2020","2020/06/27","PMC7315542","","10.1186/s12889-020-09128-z"
"31066691","Designing and Testing Apps to Support Patients With Cancer: Looking to Behavioral Science to Lead the Way","Hamel LM, Thompson HS, Albrecht TL, Harper FW.","JMIR Cancer. 2019 Apr 22;5(1):e12317. doi: 10.2196/12317.","Hamel LM","JMIR Cancer","2019","2019/05/09","PMC6526684","","10.2196/12317"
"30206519","A systematic review on the implementation of eHealth interventions for informal caregivers of people with dementia","Christie HL, Bartels SL, Boots LMM, Tange HJ, Verhey FJJ, de Vugt ME.","Internet Interv. 2018 Jul 7;13:51-59. doi: 10.1016/j.invent.2018.07.002. eCollection 2018 Sep.","Christie HL","Internet Interv","2018","2018/09/13","PMC6112102","","10.1016/j.invent.2018.07.002"
"31109820","Potential normalization of an asthma mHealth intervention in community pharmacies: Applying a theory-based framework","Kosse RC, Murray E, Bouvy ML, de Vries TW, Stevenson F, Koster ES.","Res Social Adm Pharm. 2020 Feb;16(2):195-201. doi: 10.1016/j.sapharm.2019.05.004. Epub 2019 May 14.","Kosse RC","Res Social Adm Pharm","2020","2019/05/22","","","10.1016/j.sapharm.2019.05.004"
"30853904","The Aim Justifies the Means-Differences Among Musical and Nonmusical Means of Relaxation or Activation Induction in Daily Life","Kappert MB, Wuttke-Linnemann A, Schlotz W, Nater UM.","Front Hum Neurosci. 2019 Feb 22;13:36. doi: 10.3389/fnhum.2019.00036. eCollection 2019.","Kappert MB","Front Hum Neurosci","2019","2019/03/12","PMC6395378","","10.3389/fnhum.2019.00036"
"26844135","Acceptability of mobile health interventions to reduce inactivity-related health risk in central Pennsylvania adults","Yang CH, Maher JP, Conroy DE.","Prev Med Rep. 2015 Aug 13;2:669-72. doi: 10.1016/j.pmedr.2015.08.009. eCollection 2015.","Yang CH","Prev Med Rep","2015","2016/02/05","PMC4721363","","10.1016/j.pmedr.2015.08.009"
"34346896","Patients' Experiences of Using a Self-help App for Posttraumatic Stress Disorder: Qualitative Study","Riisager LHG, Christensen AB, Scharff FB, Arendt ITP, Ismail I, Lau ME, Moeller SB.","JMIR Form Res. 2021 Aug 4;5(8):e26852. doi: 10.2196/26852.","Riisager LHG","JMIR Form Res","2021","2021/08/04","PMC8374664","","10.2196/26852"
"35520997","21st century medical education: critical decision-making guidance through smartphone/tablet applications-the Lothian pilot","Prescott O, Millar E, Nimmo G, Wales A, Edgar S.","BMJ Simul Technol Enhanc Learn. 2017 Apr 5;3(2):60-64. doi: 10.1136/bmjstel-2016-000157. eCollection 2017.","Prescott O","BMJ Simul Technol Enhanc Learn","2017","2022/05/06","PMC8990190","","10.1136/bmjstel-2016-000157"
"23452084","Perceptions and acceptability of mHealth interventions for improving patient care at a community-based HIV/AIDS clinic in Uganda: a mixed methods study","Chang LW, Njie-Carr V, Kalenge S, Kelly JF, Bollinger RC, Alamo-Talisuna S.","AIDS Care. 2013;25(7):874-80. doi: 10.1080/09540121.2013.774315. Epub 2013 Mar 1.","Chang LW","AIDS Care","2013","2013/03/05","PMC3688650","NIHMS452264","10.1080/09540121.2013.774315"
"27170553","Process and Effects Evaluation of a Digital Mental Health Intervention Targeted at Improving Occupational Well-Being: Lessons From an Intervention Study With Failed Adoption","Muuraiskangas S, Harjumaa M, Kaipainen K, Ermes M.","JMIR Ment Health. 2016 May 11;3(2):e13. doi: 10.2196/mental.4465.","Muuraiskangas S","JMIR Ment Health","2016","2016/05/13","PMC4880741","","10.2196/mental.4465"
"34816198","Community Health Worker Evaluation of Implementing an mHealth Application to Support Maternal Health Care in Rural India","Charanthimath U, Katageri G, Kinshella MW, Mallapur A, Goudar S, Ramadurg U, Vidler M, Sharma S, Derman R, Magee LA, von Dadelszen P, Bellad M, Payne BA.","Front Glob Womens Health. 2021 Sep 1;2:645690. doi: 10.3389/fgwh.2021.645690. eCollection 2021.","Charanthimath U","Front Glob Womens Health","2021","2021/11/24","PMC8593958","","10.3389/fgwh.2021.645690"
"30573445","Coping Strategies and Social Support in a Mobile Phone Chat App Designed to Support Smoking Cessation: Qualitative Analysis","Granado-Font E, Ferré-Grau C, Rey-Reñones C, Pons-Vigués M, Pujol Ribera E, Berenguera A, Barrera-Uriarte ML, Basora J, Valverde-Trillo A, Duch J, Flores-Mateo G.","JMIR Mhealth Uhealth. 2018 Dec 20;6(12):e11071. doi: 10.2196/11071.","Granado-Font E","JMIR Mhealth Uhealth","2018","2018/12/22","PMC6320429","","10.2196/11071"
"37519897","Effect of digital tools in outpatient cardiac rehabilitation including home training-results of the EPICURE study","Hayn D, Sareban M, Höfer S, Wiesmüller F, Mayr K, Mürzl N, Porodko M, Puelacher C, Moser LM, Philippi M, Traninger H, Niebauer J.","Front Digit Health. 2023 Jul 14;5:1150444. doi: 10.3389/fdgth.2023.1150444. eCollection 2023.","Hayn D","Front Digit Health","2023","2023/07/31","PMC10382682","","10.3389/fdgth.2023.1150444"
"28720557","Comparing Mobile Health Strategies to Improve Medication Adherence for Veterans With Coronary Heart Disease (Mobile4Meds): Protocol for a Mixed-Methods Study","Park LG, Collins EG, Shim JK, Whooley MA.","JMIR Res Protoc. 2017 Jul 18;6(7):e134. doi: 10.2196/resprot.7327.","Park LG","JMIR Res Protoc","2017","2017/07/20","PMC5539386","","10.2196/resprot.7327"
"26142304","Defining the Content of an Online Sexual Health Intervention: The MenSS Website","Webster R, Gerressu M, Michie S, Estcourt C, Anderson J, Ang CS, Murray E, Rait G, Stephenson J, Bailey JV; MenSS Trial Group.","JMIR Res Protoc. 2015 Jul 3;4(3):e82. doi: 10.2196/resprot.4316.","Webster R","JMIR Res Protoc","2015","2015/07/05","PMC4526976","","10.2196/resprot.4316"
"38253252","Preventing severe hypoglycemia in adults with type 2 diabetes (PHT2): Design, delivery and evaluation framework for a randomized controlled trial","Ralston JD, Anderson M, Ng J, Bashir A, Ehrlich K, Burns-Hunt D, Cotton M, Hansell L, Hsu C, Hunt H, Karter AJ, Levy SM, Ludman E, Madziwa L, Omura EM, Rogers K, Sevey B, Shaw JAM, Shortreed SM, Singh U, Speight J, Sweeny A, Tschernisch K, Sergei Tschernisch S, Yarborough L.","Contemp Clin Trials. 2024 Apr;139:107456. doi: 10.1016/j.cct.2024.107456. Epub 2024 Jan 20.","Ralston JD","Contemp Clin Trials","2024","2024/01/22","","","10.1016/j.cct.2024.107456"
"26589728","Digital Interventions to Promote Self-Management in Adults With Hypertension: Protocol for Systematic Review and Meta-Analysis","McLean G, Murray E, Band R, Saunderson K, Hanlon P, Little P, McManus RJ, Yardley L, Mair FS.","JMIR Res Protoc. 2015 Nov 20;4(4):e133. doi: 10.2196/resprot.4648.","McLean G","JMIR Res Protoc","2015","2015/11/22","PMC4704904","","10.2196/resprot.4648"
"38046564","The Health Impact of mHealth Interventions in India: Systematic Review and Meta-Analysis","Joshi V, Joshi NK, Bhardwaj P, Singh K, Ojha D, Jain YK.","Online J Public Health Inform. 2023 Sep 4;15:e50927. doi: 10.2196/50927. eCollection 2023.","Joshi V","Online J Public Health Inform","2023","2023/12/04","PMC10689051","","10.2196/50927"
"35976683","A Digital Educational Intervention With Wearable Activity Trackers to Support Health Behaviors Among Childhood Cancer Survivors: Pilot Feasibility and Acceptability Study","Ha L, Wakefield CE, Mizrahi D, Diaz C, Cohn RJ, Signorelli C, Yacef K, Simar D.","JMIR Cancer. 2022 Aug 17;8(3):e38367. doi: 10.2196/38367.","Ha L","JMIR Cancer","2022","2022/08/17","PMC9434388","","10.2196/38367"
"37060063","Clinician acceptability of an antibiotic prescribing knowledge support system for primary care: a mixed-method evaluation of features and context","Hurley R, Jury F, van Staa TP, Palin V, Armitage CJ.","BMC Health Serv Res. 2023 Apr 14;23(1):367. doi: 10.1186/s12913-023-09239-4.","Hurley R","BMC Health Serv Res","2023","2023/04/14","PMC10103677","","10.1186/s12913-023-09239-4"
"37395212","Economic Evaluations of mHealth Interventions for the Management of Type 2 Diabetes: A Scoping Review","Tornvall I, Kenny D, Wubishet BL, Russell A, Menon A, Comans T.","J Diabetes Sci Technol. 2023 Jul 3:19322968231183956. doi: 10.1177/19322968231183956. Online ahead of print.","Tornvall I","J Diabetes Sci Technol","2023","2023/07/03","","","10.1177/19322968231183956"
"35536642","Asthma and Technology in Emerging African American Adults (The ATHENA Project): Protocol for a Trial Using the Multiphase Optimization Strategy Framework","Baptist A, Gibson-Scipio W, Carcone AI, Ghosh S, Jacques-Tiura AJ, Hall A, MacDonell KK.","JMIR Res Protoc. 2022 May 10;11(5):e37946. doi: 10.2196/37946.","Baptist A","JMIR Res Protoc","2022","2022/05/10","PMC9131162","","10.2196/37946"
"37794870","Personalized digital behaviour interventions increase short-term physical activity: a randomized control crossover trial substudy of the MyHeart Counts Cardiovascular Health Study","Javed A, Kim DS, Hershman SG, Shcherbina A, Johnson A, Tolas A, O'Sullivan JW, McConnell MV, Lazzeroni L, King AC, Christle JW, Oppezzo M, Mattsson CM, Harrington RA, Wheeler MT, Ashley EA.","Eur Heart J Digit Health. 2023 Aug 9;4(5):411-419. doi: 10.1093/ehjdh/ztad047. eCollection 2023 Oct.","Javed A","Eur Heart J Digit Health","2023","2023/10/05","PMC10545510","","10.1093/ehjdh/ztad047"
"28952379","Rethinking the Endpoints of mHealth Intervention Research in Diabetes Care","Modzelewski KL, Stockman MC, Steenkamp DW.","J Diabetes Sci Technol. 2018 Mar;12(2):389-392. doi: 10.1177/1932296817733007. Epub 2017 Sep 27.","Modzelewski KL","J Diabetes Sci Technol","2018","2017/09/28","PMC5851225","","10.1177/1932296817733007"
"38660465","The use of coaching in smartphone app-based cognitive behavioral therapy for body dysmorphic disorder","Bernstein EE, Greenberg JL, Weingarden H, Snorrason I, Summers B, Williams J, Quist R, Curtiss J, Harrison O, Wilhelm S.","Internet Interv. 2024 Apr 18;36:100743. doi: 10.1016/j.invent.2024.100743. eCollection 2024 Jun.","Bernstein EE","Internet Interv","2024","2024/04/25","PMC11039337","","10.1016/j.invent.2024.100743"
"36633893","A Real-Time Mobile Intervention to Reduce Sedentary Behavior Before and After Cancer Surgery: Pilot Randomized Controlled Trial","Low CA, Danko M, Durica KC, Vega J, Li M, Kunta AR, Mulukutla R, Ren Y, Sereika SM, Bartlett DL, Bovbjerg DH, Dey AK, Jakicic JM.","JMIR Perioper Med. 2023 Jan 12;6:e41425. doi: 10.2196/41425.","Low CA","JMIR Perioper Med","2023","2023/01/12","PMC9880805","","10.2196/41425"
"32301743","Optimizing Child Nutrition Education With the Foodbot Factory Mobile Health App: Formative Evaluation and Analysis","Brown JM, Savaglio R, Watson G, Kaplansky A, LeSage A, Hughes J, Kapralos B, Arcand J.","JMIR Form Res. 2020 Apr 17;4(4):e15534. doi: 10.2196/15534.","Brown JM","JMIR Form Res","2020","2020/04/18","PMC7195667","","10.2196/15534"
"37272365","Digital Technologies in Cardiac Rehabilitation: A Science Advisory From the American Heart Association","Golbus JR, Lopez-Jimenez F, Barac A, Cornwell WK 3rd, Dunn P, Forman DE, Martin SS, Schorr EN, Supervia M; Exercise, Cardiac Rehabilitation and Secondary Prevention Committee of the Council on Clinical Cardiology; Council on Lifelong Congenital Heart Disease and Heart Health in the Young; Council on Quality of Care and Outcomes Research; and Council on Cardiovascular and Stroke Nursing.","Circulation. 2023 Jul 4;148(1):95-107. doi: 10.1161/CIR.0000000000001150. Epub 2023 Jun 5.","Golbus JR","Circulation","2023","2023/06/05","","","10.1161/CIR.0000000000001150"
"36800264","Applying a Social Determinants of Health Framework to Guide Digital Innovations That Reduce Disparities in Chronic Disease","Goldstein SP, Tovar A, Espel-Huynh HM, Stowers KC.","Psychosom Med. 2023 Sep 1;85(7):659-669. doi: 10.1097/PSY.0000000000001176. Epub 2023 Feb 20.","Goldstein SP","Psychosom Med","2023","2023/02/17","PMC10439976","NIHMS1869697","10.1097/PSY.0000000000001176"
"36729590","The Use of Sensors to Detect Anxiety for In-the-Moment Intervention: Scoping Review","Dobson R, Li LL, Garner K, Tane T, McCool J, Whittaker R.","JMIR Ment Health. 2023 Feb 2;10:e42611. doi: 10.2196/42611.","Dobson R","JMIR Ment Health","2023","2023/02/02","PMC9936367","","10.2196/42611"
"34762053","Public Perceptions of Diabetes, Healthy Living, and Conversational Agents in Singapore: Needs Assessment","Dhinagaran DA, Sathish T, Kowatsch T, Griva K, Best JD, Tudor Car L.","JMIR Form Res. 2021 Nov 11;5(11):e30435. doi: 10.2196/30435.","Dhinagaran DA","JMIR Form Res","2021","2021/11/11","PMC8663498","","10.2196/30435"
"36862461","Evaluating the Feasibility, Acceptability, and Preliminary Efficacy of SupportMoms-Uganda, an mHealth-Based Patient-Centered Social Support Intervention to Improve the Use of Maternity Services Among Pregnant Women in Rural Southwestern Uganda: Randomized Controlled Trial","Atukunda EC, Siedner MJ, Obua C, Musiimenta A, Ware NC, Mugisha S, Najjuma JN, Mugyenyi GR, Matthews LT.","JMIR Form Res. 2023 Mar 2;7:e36619. doi: 10.2196/36619.","Atukunda EC","JMIR Form Res","2023","2023/03/02","PMC10020914","","10.2196/36619"
"34827453","In Search of Digital Dopamine: How Apps Can Motivate Depressed Patients, a Review and Conceptual Analysis","Mouchabac S, Maatoug R, Conejero I, Adrien V, Bonnot O, Millet B, Ferreri F, Bourla A.","Brain Sci. 2021 Nov 1;11(11):1454. doi: 10.3390/brainsci11111454.","Mouchabac S","Brain Sci","2021","2021/11/27","PMC8615613","","10.3390/brainsci11111454"
"24077451","Internet self-management uniform reporting framework: the need for uniform reporting criteria when reporting internet interventions","Burns P, Jones SC, Iverson D, Caputi P.","Comput Inform Nurs. 2013 Nov;31(11):554-65. doi: 10.1097/01.NCN.0000432129.84397.a8.","Burns P","Comput Inform Nurs","2013","2013/10/01","","","10.1097/01.NCN.0000432129.84397.a8"
"34233718","Effectiveness of the mHealth intervention 'MyDayPlan' to increase physical activity: an aggregated single case approach","Degroote L, De Paepe A, De Bourdeaudhuij I, Van Dyck D, Crombez G.","Int J Behav Nutr Phys Act. 2021 Jul 7;18(1):92. doi: 10.1186/s12966-021-01163-2.","Degroote L","Int J Behav Nutr Phys Act","2021","2021/07/08","PMC8265041","","10.1186/s12966-021-01163-2"
"37728967","Developing Suicide Prevention Tools in the Context of Digital Peer Support: Qualitative Analysis of a Workshop With Multidisciplinary Stakeholders","Cliffe B, Gore-Rodney J, Linton MJ, Biddle L.","JMIR Form Res. 2023 Sep 20;7:e47178. doi: 10.2196/47178.","Cliffe B","JMIR Form Res","2023","2023/09/20","PMC10551794","","10.2196/47178"
"32130113","Novel Digital Architecture of a ""Low Carb Program"" for Initiating and Maintaining Long-Term Sustainable Health-Promoting Behavior Change in Patients with Type 2 Diabetes","Summers C, Curtis K.","JMIR Diabetes. 2020 Mar 4;5(1):e15030. doi: 10.2196/15030.","Summers C","JMIR Diabetes","2020","2020/03/05","PMC7081139","","10.2196/15030"
"38536225","Effectiveness of the Minder Mobile Mental Health and Substance Use Intervention for University Students: Randomized Controlled Trial","Vereschagin M, Wang AY, Richardson CG, Xie H, Munthali RJ, Hudec KL, Leung C, Wojcik KD, Munro L, Halli P, Kessler RC, Vigo DV.","J Med Internet Res. 2024 Mar 27;26:e54287. doi: 10.2196/54287.","Vereschagin M","J Med Internet Res","2024","2024/03/27","PMC11007604","","10.2196/54287"
"37389521","Feasibility and Usability of Mobile Technology to Assist HIV Self-Testing in Youth in Zimbabwe: A Mixed-Methods Study","Larsson L, Chikwari CD, McHugh G, Koris A, Bandason T, Dauya E, Mapani L, Abrahams M, Shankland L, Simms V, Tembo M, Mavodza C, Kranzer K, Ferrand RA.","J Adolesc Health. 2023 Sep;73(3):553-560. doi: 10.1016/j.jadohealth.2023.05.011. Epub 2023 Jun 29.","Larsson L","J Adolesc Health","2023","2023/06/30","","","10.1016/j.jadohealth.2023.05.011"
"35802418","Web-Based Psychological Interventions for People Living With and Beyond Cancer: Meta-Review of What Works and What Does Not for Maximizing Recruitment, Engagement, and Efficacy","Leslie M, Beatty L, Hulbert-Williams L, Pendrous R, Cartwright T, Jackson R; Finding My Way UK Trial Steering Group; Hulbert-Williams NJ.","JMIR Cancer. 2022 Jul 8;8(3):e36255. doi: 10.2196/36255.","Leslie M","JMIR Cancer","2022","2022/07/08","PMC9308073","","10.2196/36255"
"36444676","Effect of an mHealth intervention on physical activity outcomes among young adult cancer survivors: The IMPACT randomized controlled trial","Valle CG, Diamond MA, Heiling HM, Deal AM, Hales DP, Nezami BT, Pinto BM, LaRose JG, Rini CM, Tate DF.","Cancer. 2023 Feb 1;129(3):461-472. doi: 10.1002/cncr.34556. Epub 2022 Nov 29.","Valle CG","Cancer","2023","2022/11/29","PMC9834757","NIHMS1854292","10.1002/cncr.34556"
"32257673","Barriers to Professional Help-seeking for Distress and Potential Utility of a Mental Health App Components: Stakeholder Perspectives","Johnson JA, Devdutt J, Mehrotra S, Bhola P, Sudhir P, Sharma A.","Cureus. 2020 Feb 28;12(2):e7128. doi: 10.7759/cureus.7128.","Johnson JA","Cureus","2020","2020/04/08","PMC7105026","","10.7759/cureus.7128"
"34870613","Effects of a Novel, Transdiagnostic, Hybrid Ecological Momentary Intervention for Improving Resilience in Youth (EMIcompass): Protocol for an Exploratory Randomized Controlled Trial","Schick A, Paetzold I, Rauschenberg C, Hirjak D, Banaschewski T, Meyer-Lindenberg A, Boehnke JR, Boecking B, Reininghaus U.","JMIR Res Protoc. 2021 Dec 3;10(12):e27462. doi: 10.2196/27462.","Schick A","JMIR Res Protoc","2021","2021/12/06","PMC8686407","","10.2196/27462"
