,id,url,name,description,owner,owner_type,owner_image_url,created_at,updated_at,homepage_url,repo_size_kb,license,num_stars,num_forks,is_fork,topics,is_archived,default_branch,main_language,has_projects,has_wiki,has_pages,has_discussions,has_issues,info_url,num_issues,num_subscribers,num_contributors,languages,readme
4313,116249095,https://github.com/cruiseresearchgroup/mobiute-ios,mobiute-ios,Mobi-UTE: iOS App,cruiseresearchgroup,Organization,https://avatars.githubusercontent.com/u/35094697?v=4,2018-01-04T10:53:06Z,2023-01-28T16:41:21Z,http://ieeexplore.ieee.org/document/7517818/,519,Apache License 2.0,2,0,False,[],True,master,Swift,True,True,False,False,True,https://api.github.com/repos/cruiseresearchgroup/mobiute-ios,0,0,0,[],
4315,81060929,https://github.com/nikefd/AndroidBeacon,AndroidBeacon,A simple demo to implement Neighbor Discovery on Android devices.,nikefd,User,https://avatars.githubusercontent.com/u/6880498?v=4,2017-02-06T07:40:44Z,2019-07-23T12:29:10Z,,95,UNLICENSED,1,2,False,"['android', 'neighbor-discovery']",False,master,Java,True,True,False,False,True,https://api.github.com/repos/nikefd/AndroidBeacon,0,0,0,[],
4320,101771170,https://github.com/austinchenCS/ICA1,ICA1,Mobile Sensing ICA1,austinchenCS,User,https://avatars.githubusercontent.com/u/21197222?v=4,2017-08-29T14:34:39Z,2017-08-29T14:38:33Z,,4299,UNLICENSED,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/austinchenCS/ICA1,0,0,0,[],
4324,138539951,https://github.com/brownhci/Remotion,Remotion,Remotion is an open-source platform that visualizes smartphone user movements,brownhci,Organization,https://avatars.githubusercontent.com/u/5432425?v=4,2018-06-25T03:37:48Z,2023-06-19T10:08:42Z,,28651,Other,28,3,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/brownhci/Remotion,0,0,0,[],
4327,27722674,https://github.com/mpern/master_thesis,master_thesis,All code I developed for my master thesis,mpern,User,https://avatars.githubusercontent.com/u/1476131?v=4,2014-12-08T16:02:23Z,2023-01-28T18:28:16Z,,956,MIT License,2,0,False,[],True,master,Java,True,True,False,False,True,https://api.github.com/repos/mpern/master_thesis,0,0,0,[],
4339,73423856,https://github.com/toddnguyen/knock,knock,Detects knocks and localizes them on Android,toddnguyen,User,https://avatars.githubusercontent.com/u/11278459?v=4,2016-11-10T21:52:33Z,2023-09-17T20:12:49Z,,216,UNLICENSED,9,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/toddnguyen/knock,0,0,0,[],
4340,172074956,https://github.com/sensetogether/CalibrateNoiseTogether,CalibrateNoiseTogether,Multi-hop Multi-party Sensor Calibration: Enhancing the Accuracy of Mobile Crowdsensing at Scale,sensetogether,Organization,https://avatars.githubusercontent.com/u/47892243?v=4,2019-02-22T13:56:13Z,2020-07-24T10:03:00Z,,3240,Apache License 2.0,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/sensetogether/CalibrateNoiseTogether,0,0,0,[],
4343,100773939,https://github.com/collinsmwiti/inspector,inspector,mobile sensing and analytics app,collinsmwiti,User,https://avatars.githubusercontent.com/u/25531292?v=4,2017-08-19T06:03:46Z,2017-08-20T19:50:45Z,https://play.google.com/store/apps/details?id=com.mwiti.collins.inspector,11338,MIT License,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/collinsmwiti/inspector,0,0,0,[],
4347,48911552,https://github.com/farshidtz/mss2015,mss2015,Mobile Sensing Systems Lab 2015,farshidtz,User,https://avatars.githubusercontent.com/u/11150423?v=4,2016-01-02T14:02:11Z,2023-01-28T19:29:18Z,,15753,UNLICENSED,0,0,False,[],True,master,Go,False,False,False,False,False,https://api.github.com/repos/farshidtz/mss2015,0,0,0,[],
4351,66872971,https://github.com/Tsiems/mobile-sensing-apps,mobile-sensing-apps,Projects for CSE 5/7323 Mobile Sensing and Learning with Professor Eric Larson,Tsiems,User,https://avatars.githubusercontent.com/u/10602206?v=4,2016-08-29T19:14:55Z,2016-12-14T03:47:37Z,,77686,MIT License,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/Tsiems/mobile-sensing-apps,0,0,0,[],
4355,113502377,https://github.com/esharp054/NameThatPlant,NameThatPlant,Final Project for Mobile Sensing 2017,esharp054,User,https://avatars.githubusercontent.com/u/13972361?v=4,2017-12-07T21:54:42Z,2017-12-07T21:58:17Z,,72078,UNLICENSED,0,0,False,[],False,master,Makefile,True,True,False,False,True,https://api.github.com/repos/esharp054/NameThatPlant,0,0,0,[],
4356,30335455,https://github.com/nsliwa/BENeficial-Traffic,BENeficial-Traffic,Mobile Sensing and Learning Lab 1,nsliwa,User,https://avatars.githubusercontent.com/u/1408603?v=4,2015-02-05T03:22:07Z,2015-02-06T23:53:15Z,,1732,UNLICENSED,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/nsliwa/BENeficial-Traffic,0,0,0,[],
4358,66976458,https://github.com/jpadkins/SMUExampleOne,SMUExampleOne,Mobile Sensing and Learning Assignment One,jpadkins,User,https://avatars.githubusercontent.com/u/6440212?v=4,2016-08-30T20:45:24Z,2016-08-30T20:46:35Z,,5036,UNLICENSED,0,1,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/jpadkins/SMUExampleOne,0,0,0,[],
4367,137783034,https://github.com/nc3tq/sensus,sensus,A Cross-Platform System for Mobile Sensing,nc3tq,User,https://avatars.githubusercontent.com/u/40366384?v=4,2018-06-18T17:15:55Z,2018-06-18T18:19:13Z,http://predictive-technology-laboratory.github.io/sensus,148172,Apache License 2.0,0,0,False,[],False,develop,PHP,True,False,False,False,False,https://api.github.com/repos/nc3tq/sensus,0,0,0,[],
4370,137922882,https://github.com/nc3tq/sensus-1,sensus-1,A Cross-Platform System for Mobile Sensing,nc3tq,User,https://avatars.githubusercontent.com/u/40366384?v=4,2018-06-19T17:20:01Z,2022-12-20T16:10:52Z,http://predictive-technology-laboratory.github.io/sensus,148660,Apache License 2.0,0,0,False,[],False,develop,PHP,True,False,False,False,False,https://api.github.com/repos/nc3tq/sensus-1,0,0,0,[],
4371,30335954,https://github.com/nsliwa/BEN-T1,BEN-T1,Mobile Sensing and Learning Flipped Classroom 1,nsliwa,User,https://avatars.githubusercontent.com/u/1408603?v=4,2015-02-05T03:36:25Z,2015-02-05T03:37:06Z,,112,UNLICENSED,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/nsliwa/BEN-T1,0,0,0,[],
4372,70585169,https://github.com/min90/MobileSensingProject,MobileSensingProject,Mobile Sensing Project for 7th Semester Autumn.,min90,User,https://avatars.githubusercontent.com/u/7795092?v=4,2016-10-11T11:09:34Z,2017-05-02T10:26:57Z,,761,MIT License,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/min90/MobileSensingProject,0,0,0,[],
4373,122967154,https://github.com/toni1991/Praktikum-Mobile-Sensing-for-Fitness-and-Wellbeing,Praktikum-Mobile-Sensing-for-Fitness-and-Wellbeing,Praktikum Mobile Sensing for Fitness and Wellbeing,toni1991,User,https://avatars.githubusercontent.com/u/4181325?v=4,2018-02-26T12:32:00Z,2023-01-28T19:26:12Z,,933345,UNLICENSED,0,0,False,[],True,master,Java,True,True,False,False,True,https://api.github.com/repos/toni1991/Praktikum-Mobile-Sensing-for-Fitness-and-Wellbeing,0,0,0,[],
4374,12584052,https://github.com/ischweizer/MoSeS--Client-,MoSeS--Client-,This is the client for the Mobile Sensing System (MoSeS),ischweizer,User,https://avatars.githubusercontent.com/u/1228343?v=4,2013-09-04T06:55:57Z,2018-01-13T13:50:08Z,,7626,Apache License 2.0,1,1,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/ischweizer/MoSeS--Client-,0,0,0,[],
4394,754292483,https://github.com/meganebers/mobileSHRED,mobileSHRED,Shallow recurrent decoder networks with mobile sensors,meganebers,User,https://avatars.githubusercontent.com/u/44884591?v=4,2024-02-07T19:11:49Z,2024-03-07T01:43:05Z,,2402,UNLICENSED,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/meganebers/mobileSHRED,0,0,0,[],
4395,84583132,https://github.com/sfmajors373/FishApp,FishApp,Trying to work with mobile sensing to make app,sfmajors373,User,https://avatars.githubusercontent.com/u/14354106?v=4,2017-03-10T17:12:34Z,2017-03-28T19:32:24Z,,30313,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/sfmajors373/FishApp,0,0,0,[],
4398,258814862,https://github.com/parsatempleowl-parsatempleuniversity/AccelerometerSensor,AccelerometerSensor,Accelerometer Sensor - Android Mobile Sensing Application - API 28 must be used to run this Android Accelerometer Sensor Mobile Sensing Application,parsatempleowl-parsatempleuniversity,User,https://avatars.githubusercontent.com/u/24882951?v=4,2020-04-25T15:53:44Z,2020-04-25T18:06:13Z,,149,UNLICENSED,0,1,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/parsatempleowl-parsatempleuniversity/AccelerometerSensor,0,0,0,[],
4406,596777891,https://github.com/Triads-Developer/AWARE_TRIADS,AWARE_TRIADS,AWARE:Open-source Context Instrumentation Framework For Everyone,Triads-Developer,Organization,https://avatars.githubusercontent.com/u/121971455?v=4,2023-02-02T22:45:04Z,2023-07-03T20:43:16Z,,13990,UNLICENSED,1,1,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/Triads-Developer/AWARE_TRIADS,0,0,0,[],
4407,116243434,https://github.com/cruiseresearchgroup/utecloud-ror,utecloud-ror,UTE Cloud,cruiseresearchgroup,Organization,https://avatars.githubusercontent.com/u/35094697?v=4,2018-01-04T09:52:37Z,2023-01-28T16:41:21Z,http://ieeexplore.ieee.org/document/7517818/,3664,Apache License 2.0,0,0,False,[],True,master,Ruby,True,True,False,False,True,https://api.github.com/repos/cruiseresearchgroup/utecloud-ror,0,0,0,[],
4410,24552243,https://github.com/eldjon/SynchoSmart,SynchoSmart,This is a mobile sensing framework for synchronized data collection from multiple sensors from an audience of people,eldjon,User,https://avatars.githubusercontent.com/u/2754536?v=4,2014-09-28T06:38:26Z,2014-09-28T07:00:09Z,,10124,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/eldjon/SynchoSmart,0,0,0,[],
4414,38097453,https://github.com/rcreddy06/The-Information-flow-required-for-Tracking-Control-in-Networks-of-Mobile-Sensing-Agents-using-Java,The-Information-flow-required-for-Tracking-Control-in-Networks-of-Mobile-Sensing-Agents-using-Java,Project using Java Socket Programming and Swings.    ,rcreddy06,User,https://avatars.githubusercontent.com/u/6664792?v=4,2015-06-26T07:33:28Z,2015-06-26T07:47:06Z,,136,UNLICENSED,1,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/rcreddy06/The-Information-flow-required-for-Tracking-Control-in-Networks-of-Mobile-Sensing-Agents-using-Java,0,0,0,[],
4422,538964126,https://github.com/tancuvy/CrowdOS,CrowdOS,CrowdOS Project,tancuvy,User,https://avatars.githubusercontent.com/u/113991443?v=4,2022-09-20T11:55:19Z,2023-12-22T02:51:31Z,https://www.crowdos.cn/,260,Apache License 2.0,1,0,False,[],False,master,Java,True,True,False,False,False,https://api.github.com/repos/tancuvy/CrowdOS,0,0,0,[],
4428,161696837,https://github.com/faroya/Sensor-Array-Calibration-via-NMF,Sensor-Array-Calibration-via-NMF,Part of my PhD thesis,faroya,User,https://avatars.githubusercontent.com/u/45499066?v=4,2018-12-13T21:28:31Z,2023-06-02T08:47:19Z,,288,UNLICENSED,0,0,False,"['non-negative-matrix-factorization', 'randomized-algorithms', 'sensor', 'sensor-calibration']",False,master,Python,True,True,False,False,True,https://api.github.com/repos/faroya/Sensor-Array-Calibration-via-NMF,0,0,0,[],
4429,33909103,https://github.com/ssvictorlin/CarFinder,CarFinder,NTU Ubicomp Lab Quadcopter project,ssvictorlin,User,https://avatars.githubusercontent.com/u/8625320?v=4,2015-04-14T03:39:18Z,2017-01-08T06:46:20Z,,235,UNLICENSED,0,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/ssvictorlin/CarFinder,0,0,0,[],
4433,30881088,https://github.com/rischanlab/Rfunf,Rfunf,R Data Extraction and Visualization based on Funf Application,rischanlab,User,https://avatars.githubusercontent.com/u/2235894?v=4,2015-02-16T18:08:55Z,2016-05-18T00:37:20Z,,3520,MIT License,3,1,False,[],False,master,R,True,True,False,False,True,https://api.github.com/repos/rischanlab/Rfunf,0,0,0,[],
4438,424747675,https://github.com/JosephKeogh/fall_detection,fall_detection,"Fall detection project for SYS 6581 ""Mobile Sensing and Health",JosephKeogh,User,https://avatars.githubusercontent.com/u/53016152?v=4,2021-11-04T21:41:35Z,2021-11-04T21:44:57Z,,1791,UNLICENSED,0,0,False,[],False,master,MATLAB,True,True,False,False,True,https://api.github.com/repos/JosephKeogh/fall_detection,0,0,0,[],
4443,50026152,https://github.com/sdauwalder/Cloud4All-CAS-AndroidAudio,Cloud4All-CAS-AndroidAudio,Android app to send continuously audio and luminosity level to C4A CAS,sdauwalder,User,https://avatars.githubusercontent.com/u/2387557?v=4,2016-01-20T11:37:39Z,2016-01-20T11:45:29Z,,179,Other,0,1,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/sdauwalder/Cloud4All-CAS-AndroidAudio,0,0,0,[],
4445,33048214,https://github.com/AlinaGab/Sensoroid,Sensoroid,A sensing and data processing framework for accessing sensor values on Android mobile devices and making them available to other applications.,AlinaGab,User,https://avatars.githubusercontent.com/u/7533622?v=4,2015-03-28T20:01:41Z,2015-07-26T23:51:57Z,,888,UNLICENSED,0,1,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/AlinaGab/Sensoroid,0,0,0,[],
4447,33909718,https://github.com/IlionaIlly/Sensoroid,Sensoroid,A sensing framework for android mobile devices. ,IlionaIlly,User,https://avatars.githubusercontent.com/u/11936180?v=4,2015-04-14T03:56:18Z,2021-05-29T13:54:38Z,,3816,UNLICENSED,1,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/IlionaIlly/Sensoroid,0,0,0,[],
4448,532753258,https://github.com/EvelynXu22/iOS_Demo,iOS_Demo,Course notebook and Programming Assignments for CS7323 Mobile Sensing and Learning.,EvelynXu22,User,https://avatars.githubusercontent.com/u/89703261?v=4,2022-09-05T05:16:52Z,2023-01-17T20:31:33Z,,258017,UNLICENSED,0,0,False,[],False,main,C++,True,True,False,False,True,https://api.github.com/repos/EvelynXu22/iOS_Demo,0,0,0,[],
4451,68091044,https://github.com/mbeckem/mp,mp,My bachelor's thesis about motion pattern analyis.,mbeckem,User,https://avatars.githubusercontent.com/u/6707002?v=4,2016-09-13T08:45:29Z,2018-01-16T14:23:02Z,,10059,MIT License,0,0,False,[],False,master,C++,True,True,False,False,True,https://api.github.com/repos/mbeckem/mp,0,0,0,[],
4452,433615520,https://github.com/chaya-xr/pedassist,pedassist,Pedestrian Assist ,chaya-xr,User,https://avatars.githubusercontent.com/u/82419925?v=4,2021-11-30T23:10:28Z,2021-12-01T00:25:16Z,,1434,Apache License 2.0,0,0,False,[],False,main,Java,True,True,False,False,True,https://api.github.com/repos/chaya-xr/pedassist,0,0,0,[],
4454,421502450,https://github.com/losdwind/beliski-ios,beliski-ios,A note-taking app used to collect data for mobile sensors and do human behavior research,losdwind,User,https://avatars.githubusercontent.com/u/4186909?v=4,2021-10-26T16:30:20Z,2022-10-08T02:35:34Z,,2190,UNLICENSED,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/losdwind/beliski-ios,0,0,0,[],
4456,599327944,https://github.com/JacobYoung115/VisualSLAM,VisualSLAM,Project for implementing Visual SLAM techniques (mostly) from scratch.,JacobYoung115,User,https://avatars.githubusercontent.com/u/14210415?v=4,2023-02-08T22:57:52Z,2023-03-21T02:49:39Z,,211,UNLICENSED,2,0,False,[],False,main,C++,True,True,False,False,True,https://api.github.com/repos/JacobYoung115/VisualSLAM,0,0,0,[],
4461,426548231,https://github.com/STRCSussex-UbiCompSiegen/dl_har_dataloader,dl_har_dataloader,"Official dataloader submodule of the workshop paper publication ""Increasing Replicability, Comparability and Collaboration in HAR Through a Common Code Base"" presented at the 2022 IEEE International Conference on Pervasive Computing and Communications Work (PerCom 22') in Progress Session (WiP).",STRCSussex-UbiCompSiegen,User,https://avatars.githubusercontent.com/u/94008814?v=4,2021-11-10T08:48:16Z,2022-02-08T10:14:22Z,,62,MIT License,1,3,False,"['datasets', 'deep-learning', 'human-activity-recognition']",False,main,Python,False,False,False,False,False,https://api.github.com/repos/STRCSussex-UbiCompSiegen/dl_har_dataloader,0,0,0,[],
4463,564557383,https://github.com/Gouldilocks/Flipped_Module_Four_Mobile_Sensing,Flipped_Module_Four_Mobile_Sensing,Repository storing the fourth flipped module implementation for Mobile Sensing and Learning,Gouldilocks,User,https://avatars.githubusercontent.com/u/60524552?v=4,2022-11-11T01:02:16Z,2022-11-19T05:32:58Z,,117,UNLICENSED,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/Gouldilocks/Flipped_Module_Four_Mobile_Sensing,0,0,0,[],
4464,684031953,https://github.com/YzTongNiar/DMSP,DMSP,The source codes and technical manual for the digital mobile sensing platform.,YzTongNiar,User,https://avatars.githubusercontent.com/u/48299280?v=4,2023-08-28T10:03:15Z,2023-08-28T10:06:48Z,,13353,UNLICENSED,1,0,False,[],False,master,C,True,True,False,False,True,https://api.github.com/repos/YzTongNiar/DMSP,0,0,0,[],
4469,73639219,https://github.com/CAGoodman/CareWheelsCorp,CareWheelsCorp,CareWheels Corporation CareBank - Capstone Repository,CAGoodman,User,https://avatars.githubusercontent.com/u/23222645?v=4,2016-11-13T19:54:28Z,2023-02-24T03:18:49Z,,71404,MIT License,1,1,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/CAGoodman/CareWheelsCorp,0,0,0,[],
